Category,Subcategory,Faction,Type,Deed,LP,Trait,Details,Title,Level,Party
Gondor,Eastern Gondor,Rangers of Ithilien,E,Ruins of South Ithilien,5,Fidelity,Find 5 ruins in South Ithilien,Moon-land Explorer,,
Gondor,Eastern Gondor,Rangers of Ithilien,E,Strongholds of Hope,5,Innocence,Find 6 strongholds in Eastern Gondor,the Strong-willed,,
Gondor,Eastern Gondor,Rangers of Ithilien,E,The Five Sisters,10,Wisdom,Find 5 tribute baskets in Eastern Gondor,Friend of the Five Sisters,,
Gondor,Eastern Gondor,Rangers of Ithilien,E,The Legacy of Osgiliath,5,Confidence,Find 10 points of interest in Osgiliath,Explorer of Osgiliath,,
Gondor,Eastern Gondor,Rangers of Ithilien,E,The Morgul-host,5,Loyalty,Find 7 areas of the Morgul-host,Foe of the Morgul-host,,
Gondor,Eastern Gondor,Rangers of Ithilien,E,The Southern Beacons,5,Honesty,Find 5 southern beacons,Scout of the Southern Kingdom,,
Gondor,Eastern Gondor,Rangers of Ithilien,E,Treasure of Eastern Gondor,10,Patience,Find 18 lost treasures throughout Eastern Gondor,Treasure Seeker of Eastern Gondor,,
Gondor,Eastern Gondor,Rangers of Ithilien,L,Quests of Lossarnach,5,Idealism,Complete quests within Lossarnach (25),Hero/Heroine of Lossarnach,,
Gondor,Eastern Gondor,Rangers of Ithilien,L,Quests of Osgiliath,5,Zeal,Complete quests within Osgiliath (15),the Fearless Defender,,
Gondor,Eastern Gondor,Rangers of Ithilien,L,Quests of South Ithilien,5,Tolerance,Complete quests within Southern Ithilien (35),Hero/Heroine of South Ithilien,,
Gondor,Eastern Gondor,Rangers of Ithilien,L,Quests of Upper Lebennin,5,Charity,Complete quests within Upper Lebennin (25),Hero/Heroine of Upper Lebennin,,
Gondor,Eastern Gondor,Rangers of Ithilien,L,Eastern Gondor's Roaming Enemies,5,Honour,Complete 3 Warband quests,Roaming Protector of Eastern Gondor,,
Gondor,Eastern Gondor,Rangers of Ithilien,L,Eastern Gondor's Roving Enemies,5,Loyalty,Complete 3 Roving Threats quests,Roving Defender of Eastern Gondor,,
Gondor,Eastern Gondor,Rangers of Ithilien,S,Beast-slayer of Eastern Gondor,5,-,Defeat Beasts in Eastern Gondor (120),Hero/Heroine of Upper Lebennin,,
Gondor,Eastern Gondor,Rangers of Ithilien,S,Beast-slayer of Eastern Gondor (advanced),5,Mercy,Defeat Beasts in Eastern Gondor (240),Beast-slayer of Eastern Gondor,,
Gondor,Eastern Gondor,Rangers of Ithilien,S,Easterling-slayer of Eastern Gondor,5,-,Defeat Easterlings in Eastern Gondor (100),,,
Gondor,Eastern Gondor,Rangers of Ithilien,S,Easterling-slayer of Eastern Gondor (advanced),5,Discipline,Defeat Easterlings in Eastern Gondor (200),Easterling-slayer of Eastern Gondor,,
Gondor,Eastern Gondor,Rangers of Ithilien,S,Goblin-slayer of Eastern Gondor,5,-,Defeat Goblins in Eastern Gondor (100),,,
Gondor,Eastern Gondor,Rangers of Ithilien,S,Goblin-slayer of Eastern Gondor (advanced),5,Determination,Defeat Goblins in Eastern Gondor (200),Goblin-slayer of Eastern Gondor,,
Gondor,Eastern Gondor,Rangers of Ithilien,S,Half-troll Slayer of Eastern Gondor,5,-,Defeat Half-trolls in Eastern Gondor (50),,,
Gondor,Eastern Gondor,Rangers of Ithilien,S,Half-troll Slayer of Eastern Gondor (advanced),5,Fortitude,Defeat Half-trolls in Eastern Gondor (100),Half-troll Slayer of Eastern Gondor,,
Gondor,Eastern Gondor,Rangers of Ithilien,S,Haradrim-slayer of Eastern Gondor,5,-,Defeat Haradrim in Eastern Gondor (120),,,
Gondor,Eastern Gondor,Rangers of Ithilien,S,Haradrim-slayer of Eastern Gondor (advanced),5,Justice,Defeat Haradrim in Eastern Gondor (240),Haradrim-slayer of Eastern Gondor,,
Gondor,Eastern Gondor,Rangers of Ithilien,S,Orc-slayer of Eastern Gondor,5,-,Defeat Orcs in Eastern Gondor (120),,,
Gondor,Eastern Gondor,Rangers of Ithilien,S,Orc-slayer of Eastern Gondor (advanced),5,Valour,Defeat Orcs in Eastern Gondor (240),Orc-slayer of Eastern Gondor,,
Gondor,Eastern Gondor,Rangers of Ithilien,Q,Warband: Kasota,,,Upper Lebennin - Auto-bestow,,100,Small Fellow
Gondor,Eastern Gondor,Rangers of Ithilien,Q,Warband: Thangol-ya,,,South Ithilien - Auto-bestow,,100,Raid
Gondor,Eastern Gondor,Rangers of Ithilien,Q,Warband: Gundragh,,,South Ithilien - Auto-bestow,,100,Fellow
Gondor,Eastern Gondor,Rangers of Ithilien,Q,"Ashes and Stars, Chapter 1",,,Osgiliath Culverts - Mablung,,100,Solo
Gondor,Eastern Gondor,Rangers of Ithilien,Q,"Ashes and Stars, Chapter 2",,,Osgiliath Culverts - Mablung,,100,Small Fellow
Gondor,Eastern Gondor,Rangers of Ithilien,Q,"Ashes and Stars, Chapter 3",,,Osgiliath Culverts - Mablung,,100,Solo
Gondor,Eastern Gondor,Rangers of Ithilien,Q,"Ashes and Stars, Chapter 4",,,Osgiliath Culverts - Mablung - Class Trait Point,,100,Small Fellow
Gondor,Eastern Gondor,Rangers of Ithilien,Q,"Ashes and Stars, Chapter 5",,,Osgiliath Culverts - Mablung,,100,Solo
Gondor,Eastern Gondor,Rangers of Ithilien,Q,"Ashes and Stars, Chapter 6",,,Osgiliath Culverts - Mablung,,100,Fellow
Gondor,Eastern Gondor,Rangers of Ithilien,Q,"Ashes and Stars, Chapter 7",,,Osgiliath Culverts - Mablung,Persuer of Hope,100,Solo
Gondor,Eastern Gondor,Rangers of Ithilien,Q,Roving Threats: Morgrish,,,South Ithilien - Roving Threats Quartermaster,,100,Small Fellow
Gondor,Eastern Gondor,Rangers of Ithilien,Q,Roving Threats: Shardragh,,,South Ithilien - Roving Threats Quartermaster,,100,Fellow
Gondor,Eastern Gondor,Rangers of Ithilien,Q,Roving Threats: Kethat-sai,,,South Ithilien - Roving Threats Quartermaster,,100,Raid
Gondor,Old Anorien,Defenders of Minas Tirith,M,Deeds of Old Anorien,-,-,Complete 3 meta deeds in Old Anorien - Class Trait Point,,,
Gondor,Old Anorien,Defenders of Minas Tirith,M,Quests of Old Anorien,-,-,Complete 4 quest deeds in Old Anorien - Class Trait Point,,,
Gondor,Old Anorien,Defenders of Minas Tirith,M,Explorer of Old Anorien,-,-,Complete 5 explorer deeds in Old Anorien,,,
Gondor,Old Anorien,Defenders of Minas Tirith,M,Slayer of Old Anorien,-,-,Complete 5 slayer deeds in Old Anorien,,,
Gondor,Old Anorien,Defenders of Minas Tirith,M,Explorer of the White City,-,-,Complete 5 explorer deed in Minas Tirith,Sightseer,,
Gondor,Old Anorien,Defenders of Minas Tirith,M,Plaques of the White City,-,-,Complete 2 meta-deeds in Minas Tirith,City Dweller,,
Gondor,Old Anorien,Defenders of Minas Tirith,M,The Statues of Minas Tirith,-,-,Complete The Line of Kings and The Stewards of Gondor,the Gondorian Historian,,
Gondor,Old Anorien,Defenders of Minas Tirith,E,A Long Way Down,-,-,Leap from the prow of Minas Tirith,the Flighty,,
Gondor,Old Anorien,Defenders of Minas Tirith,E,Captains of Minas Tirith,5,Honour,Meet 5 Captians within Minas Tirith,Strategist,,
Gondor,Old Anorien,Defenders of Minas Tirith,E,Guests of the White City,5,-,Read plaques of the stables and inns,,,
Gondor,Old Anorien,Defenders of Minas Tirith,E,Masters of Minas Tirith,5,Wisdom,Meet 8 Masters within Minas Tirith,the Outgoing,,
Gondor,Old Anorien,Defenders of Minas Tirith,E,Minas Tirith Fellow-halls,5,Idealism,Find 10 Fellow-halls within Minas Tirith,the Many Talented,,
Gondor,Old Anorien,Defenders of Minas Tirith,E,Old Anorien Farms,5,Charity,Find 9 farms across Old Anorien,Farmhand,,
Gondor,Old Anorien,Defenders of Minas Tirith,E,Taverns of the White City,5,-,Read plaques of the taverns,,,
Gondor,Old Anorien,Defenders of Minas Tirith,E,Teachings of the White City,5,-,Read plaques of houses of knowledge,,,
Gondor,Old Anorien,Defenders of Minas Tirith,E,Vaults of the White City,5,-,Read plaques of the vaults in Minas Tirith,,,
Gondor,Old Anorien,Defenders of Minas Tirith,E,Wardens of Minas Tirith,5,Tolerance,Meet 9 Wardens within Minas Tirith,Friend of the Watch,,
Gondor,Old Anorien,Defenders of Minas Tirith,E,Workings of the City,5,-,Read plaques of buildings of the cities interworkings,,,
Gondor,Old Anorien,Defenders of Minas Tirith,L,Quests of Minas Tirith,5,Empathy,Complete quests within Minas Tirith (21),Hero of Minas Tirith,,
Gondor,Old Anorien,Defenders of Minas Tirith,L,Quests of Pelennor,5,Loyalty,Complete quests within Pelennor (22),Hero of Pelennor,,
Gondor,Old Anorien,Defenders of Minas Tirith,L,Quests of Talath Anor,5,Confidence,Complete quests within Talath Anor (25),Hero of Talath Anor,,
Gondor,Old Anorien,Defenders of Minas Tirith,L,Tales of Minas Tirith,-,-,Complete 3 quest-chain arcs in Minas Tirith,,,
Gondor,Old Anorien,Defenders of Minas Tirith,L,The Line of Kings,5,-,Read plaques of the Kings within Minas Tirith,,,
Gondor,Old Anorien,Defenders of Minas Tirith,L,The Stewards of Gondor,5,-,Read plaques of the Stewards within Minas Tirith,,,
Gondor,Old Anorien,Defenders of Minas Tirith,L,Old Anorien's Roaming Enemies,5,Fidelity,Complete 6 Warband quests,Roaming Protector of Old Anorien,,
Gondor,Old Anorien,Defenders of Minas Tirith,S,Beast-slayer of Old Anorien,5,-,Defeat Beasts in Old Anorien (100),,,
Gondor,Old Anorien,Defenders of Minas Tirith,S,Beast-slayer of Old Anorien (advanced),5,Valour,Defeat Beasts in Old Anorien (200),Beast-slayer of Old Anorien,,
Gondor,Old Anorien,Defenders of Minas Tirith,S,Easterling-slayer of Old Anorien,5,-,Defeat Easterlings in Old Anorien (120),,,
Gondor,Old Anorien,Defenders of Minas Tirith,S,Easterling-slayer of Old Anorien (advanced),5,Determination,Defeat Easterlings in Old Anorien (240),Easterling-slayer of Old Anorien,,
Gondor,Old Anorien,Defenders of Minas Tirith,S,Haradrim-slayer of Old Anorien,5,-,Defeat Haradrim in Old Anorien (120),,,
Gondor,Old Anorien,Defenders of Minas Tirith,S,Haradrim-slayer of Old Anorien (advanced),5,Justice,Defeat Haradrim in Old Anorien (240),Haradrim-slayer of Old Anorien,,
Gondor,Old Anorien,Defenders of Minas Tirith,S,Orc-slayer of Old Anorien,5,-,Defeat Orcs in Old Anorien (120),,,
Gondor,Old Anorien,Defenders of Minas Tirith,S,Orc-slayer of Old Anorien (advanced),5,Fortitude,Defeat Orcs in Old Anorien (240),Orc-slayer of Old Anorien,,
Gondor,Old Anorien,Defenders of Minas Tirith,S,Troll-slayer of Old Anorien,5,-,Defeat Trolls in Old Anorien (50),,,
Gondor,Old Anorien,Defenders of Minas Tirith,S,Troll-slayer of Old Anorien (advanced),5,Discipline,Defeat Trolls in Old Anorien (100),Troll-slayer of Old Anorien,,
Gondor,Old Anorien,Defenders of Minas Tirith,Q,Bustle in the Blue Theatre,,,The Hall of Air - Paula Stoutly [chain 3 start],Choice of title (see comment),100,Solo
Gondor,Old Anorien,Defenders of Minas Tirith,Q,Several Mendings,,,The Old Guesthouse - Bergil [chain 7 start],,100,Solo
Gondor,Old Anorien,Defenders of Minas Tirith,Q,Near and Dear,,,The Merry Swan - Forlong [chain 3 start],,100,Solo
Gondor,Old Anorien,Defenders of Minas Tirith,Q,Warband: Fen-skulk,,,Talath Anor - Auto-bestow,,100,Small Fellow
Gondor,Old Anorien,Defenders of Minas Tirith,Q,Warband: Mauzur,,,Talath Anor - Auto-bestow,,100,Small Fellow
Gondor,Old Anorien,Defenders of Minas Tirith,Q,Warband: Tupurta,,,Talath Anor - Auto-bestow,,100,Fellow
Gondor,Old Anorien,Defenders of Minas Tirith,Q,Warband: Sharshug,,,Pelennor - Auto-bestow,,100,Small Fellow
Gondor,Old Anorien,Defenders of Minas Tirith,Q,Warband: Okursa,,,Pelennor - Auto-bestow,,100,Fellow
Gondor,Old Anorien,Defenders of Minas Tirith,Q,Warband: Kur-anchi,,,Pelennor - Auto-bestow,,100,Fellow
Gondor,Far Anorien,Riders of Rohan,M,Deeds of Far Anorien,-,-,Complete 3 meta deeds in Far Anorien,,,
Gondor,Far Anorien,Riders of Rohan,M,Quests of Far Anorien,-,-,Complete 3 quest deeds in Far Anorien,,,
Gondor,Far Anorien,Riders of Rohan,M,Explorer of Far Anorien,-,-,Complete 3 explorer deeds in Far Anorien,,,
Gondor,Far Anorien,Riders of Rohan,M,Slayer of Far Anorien,-,-,Complete 5 slayer deeds in Far Anorien,,,
Gondor,Far Anorien,Riders of Rohan,E,The Lost Trail of the Entwash,5,Zeal,Find 8 Cairns of the Entwash,Traverser of the Entwash,,
Gondor,Far Anorien,Riders of Rohan,E,The Warning Beacons,5,Honesty,Discover 7 warning beacons in Far Anorien,Scout of the Warning Beacons,,
Gondor,Far Anorien,Riders of Rohan,E,Treasure of Far Anorien,5,Patience,Find 16 treasure caches in Far Anorien,Treasure Seeker of Far Anorien,,
Gondor,Far Anorien,Riders of Rohan,L,After the Battle,5,-,Complete 3 quests in Minas Tirith (after battle),,,
Gondor,Far Anorien,Riders of Rohan,L,Quests of Taur Drúadan,5,Wisdom,Complete quests within Taur Drúadan (30),Hero of Taur Drúadan,,
Gondor,Far Anorien,Riders of Rohan,L,Quests of the Beacon Hills,5,Compassion,Complete quests within the Beacon Hills (25),Hero of the Beacon Hills,,
Gondor,Far Anorien,Riders of Rohan,L,Treating with Scoundrels - Distraction,-,-,Complete quest instance Treating with Scoundrels,the Reckless,,
Gondor,Far Anorien,Riders of Rohan,L,Treating with Scoundrels - Ransom,-,-,Complete quest instance Treating with Scoundrels,the Cautious,,
Gondor,Far Anorien,Riders of Rohan,L,Far Anorien's Roaming Enemies,5,Fortitude,Complete 5 Warband quests,Roaming Protector of Far Anorien,,
Gondor,Far Anorien,Riders of Rohan,S,Beast-slayer of Far Anorien,5,-,Defeat Beasts in Far Anorien (90),,,
Gondor,Far Anorien,Riders of Rohan,S,Beast-slayer of Far Anorien (advanced),5,-,Defeat Beasts in Far Anorien (180),Beast-slayer of Far Anorien,,
Gondor,Far Anorien,Riders of Rohan,S,Dheghûn-slayer of Far Anorien,5,-,Defeat Dheghûn in Far Anorien (90),,,
Gondor,Far Anorien,Riders of Rohan,S,Dheghûn-slayer of Far Anorien (advanced),5,-,Defeat Dheghûn in Far Anorien (180),Dheghûn-slayer of Far Anorien,,
Gondor,Far Anorien,Riders of Rohan,S,Ghûrdhos-slayer of Far Anorien,5,-,Defeat Ghûrdhos in Far Anorien (90),,,
Gondor,Far Anorien,Riders of Rohan,S,Ghûrdhos-slayer of Far Anorien (advanced),5,-,Defeat Ghûrdhos in Far Anorien (180),Ghûrdhos-slayer of Far Anorien,,
Gondor,Far Anorien,Riders of Rohan,S,Variag-slayer of Far Anorien,5,-,Defeat Variag in Far Anorien (90),,,
Gondor,Far Anorien,Riders of Rohan,S,Variag-slayer of Far Anorien (advanced),5,-,Defeat Variag in Far Anorien (180),Variag-slayer of Far Anorien,,
Gondor,Far Anorien,Riders of Rohan,S,Warg-rider Slayer of Far Anorien,5,-,Defeat Warg-rider in Far Anorien (60),,,
Gondor,Far Anorien,Riders of Rohan,S,Warg-rider Slayer of Far Anorien (advanced),5,-,Defeat Warg-rider in Far Anorien (120),Warg-rider Slayer of Far Anorien,,
Gondor,Far Anorien,Riders of Rohan,Q,Mender of the Grey Wood,,,Drû Bhûta - Ghân-buri-Ghân,Friend of the Druedain,101,Solo
Gondor,Far Anorien,Riders of Rohan,Q,Interlude: A Dream of Cold and Silence,,,The Great Gate - Imrahil [after completing set 1 dailies],,105,Solo
Gondor,Far Anorien,Riders of Rohan,Q,Interlude: A Secret Return,,,The Great Gate - Imrahil [after completing set 2 dailies],,105,Solo
Gondor,Far Anorien,Riders of Rohan,Q,The Hands of a Healer,,,The Great Gate - Imrahil [after completing set 3 dailies],the Healer,105,Solo
Gondor,Far Anorien,Riders of Rohan,Q,Wrath and Ruin Chapter 1,,,Field of Onslaught - Bregdal,,105,Small Fellow
Gondor,Far Anorien,Riders of Rohan,Q,Wrath and Ruin Chapter 2,,,Field of Onslaught - Bregdal,,105,Solo
Gondor,Far Anorien,Riders of Rohan,Q,Wrath and Ruin Chapter 3,,,King's End - Bregdal,,105,Fellow
Gondor,Far Anorien,Riders of Rohan,Q,Wrath and Ruin Chapter 4,,,King's End - Bregdal,,105,Solo
Gondor,Far Anorien,Riders of Rohan,Q,Wrath and Ruin Chapter 5,,,Rider's Stand - Bregdal,,105,Small Fellow
Gondor,Far Anorien,Riders of Rohan,Q,Wrath and Ruin Chapter 6,,,Ruin of Pel Duven - Bregdal,,105,Solo
Gondor,Far Anorien,Riders of Rohan,Q,Warband: Jarl Vrakya,,,Beacon Hills - Auto-bestow,,105,Small Fellow
Gondor,Far Anorien,Riders of Rohan,Q,Warband: Naurúk,,,Beacon Hills - Auto-bestow,,105,Solo
Gondor,Far Anorien,Riders of Rohan,Q,Warband: Krûghu,,,Taur Drúadan - Auto-bestow,,105,Small Fellow
Gondor,Far Anorien,Riders of Rohan,Q,Warband: Ganglemód,,,Taur Drúadan - Auto-bestow,,105,Solo
Gondor,Far Anorien,Riders of Rohan,Q,Warband: Aslâ Khimash,,,Taur Drúadan - Auto-bestow,,105,Small Fellow
Gondor,Ithilien,Host of the West,M,Deeds of North Ithilien,-,Charity,Complete 3 meta deeds in North Ithilien,Warden of the Wild,,
Gondor,Ithilien,Host of the West,M,Quests of greater North Ithilien,-,Wisdom,Complete 5 quest deeds in March of the King,the Unyielding Ally,,
Gondor,Ithilien,Host of the West,M,Explorer of North Ithilien,-,Idealism,Complete 4 explorer deeds in North Ithilien,Ithilien Pathfinder,,
Gondor,Ithilien,Host of the West,M,Slayer of North Ithilien,-,Patience,Complete 4 slayer deeds in North Ithilien,Ithilien Defender,,
Gondor,Ithilien,Host of the West,E,A Look into Osgiliath,5,Confidence,Find 4 interior locations within Osgiliath,Ithilien Inquisitor,,
Gondor,Ithilien,Host of the West,E,Haradrim Remnants,5,Honour,Find 6 Haradrim supplies,the Retriever,,
Gondor,Ithilien,Host of the West,E,Ruins of North Ithilien,5,Valour,Find 5 ruins in North Ithilien,the Unforgetting,,
Gondor,Ithilien,Host of the West,E,Treasure of North Ithilien,5,Patience,Find 12 treasure caches in North Ithilien,Treasure Seeker of North Ithilien,,
Gondor,Ithilien,Host of the West,L,A Lesson in Herbalism,-,-,Complete 25 quests for Herbalism,Budding Herbalist,,
Gondor,Ithilien,Host of the West,L,A Lesson in Herbalism (intermediate),-,-,Complete 50 quests for Herbalism,Flower-bearer,,
Gondor,Ithilien,Host of the West,L,A Lesson in Herbalism (advanced),-,-,Complete 100 quests for Herbalism,the Green-thumbed,,
Gondor,Ithilien,Host of the West,L,A Lesson in Herbalism (final),-,-,Complete 250 quests for Herbalism,Master Herbalist,,
Gondor,Ithilien,Host of the West,L,Quests of North Ithilien,5,Loyalty,Complete quests within North Ithilien (48),Ally of North Ithilien,,
Gondor,Ithilien,Host of the West,L,Quests of Osgiliath and Cross-roads,5,Fidelity,Complete quests within Osgiliath and Cross-roads (11),Bridger of War,,
Gondor,Ithilien,Host of the West,L,Quests of Pelennor (After Battle),5,Discipline,Complete quests within Pelennor (17),the Aid of Pelennor,,
Gondor,Ithilien,Host of the West,L,North Ithilien's Roaming Enemies,5,Empathy,Complete 3 Warband quests,Ithilien Hunter,,
Gondor,Ithilien,Host of the West,S,Beast and Spider-slayer of North Ithilien,5,-,Defeat Beasts or Spiders in North Ithilien (100),,,
Gondor,Ithilien,Host of the West,S,Beast and Spider-slayer of North Ithilien (advanced),5,Fortitude,Defeat Beasts or Spiders in North Ithilien (200),,,
Gondor,Ithilien,Host of the West,S,Easterling-slayer of North Ithilien,5,-,Defeat Easterlings in North Ithilien (100),,,
Gondor,Ithilien,Host of the West,S,Easterling-slayer of North Ithilien (advanced),5,Justice,Defeat Easterlings in North Ithilien (200),,,
Gondor,Ithilien,Host of the West,S,Foe-slayer of Cair Andros,5,-,Defeat Foes in Cair Andros (100),,,
Gondor,Ithilien,Host of the West,S,Foe-slayer of Cair Andros (advanced),5,Valour,Defeat Foes in Cair Andros (200),,,
Gondor,Ithilien,Host of the West,S,Foe-slayer of Osgiliath,5,-,Defeat Foes in Osgiliath (100),,,
Gondor,Ithilien,Host of the West,S,Foe-slayer of Osgiliath (advanced),5,Determination,Defeat Foes in Osgiliath (200),,,
Gondor,Ithilien,Host of the West,Q,A Just Reward - Honour Alone / Spoils of War,,,North Ithilien - Jarl Gurthilm,the Tireless Benefactor / the Opportunist,105,Solo
Gondor,Ithilien,Host of the West,Q,Warband: Ognir. Warrior of Minas Morgul ,,,North Ithilien - Auto-bestow,,105,Small Fellow
Gondor,Ithilien,Host of the West,Q,Warband: Keeper Shomushúk. Cat-master of the Khundolar,,,North Ithilien - Auto-bestow,,105,Small Fellow
Gondor,Ithilien,Host of the West,Q,Warband: Bittergall the Weaver,,,North Ithilien - Auto-bestow,,105,Fellow
Gondor,The Wastes,Host of the West,M,Deeds of the Wastes,-,-,Complete 4 meta deeds in the Wastes,,,
Gondor,The Wastes,Host of the West,M,Quests of the Wastes,-,-,Complete 3 quest deeds in the Wastes,,,
Gondor,The Wastes,Host of the West,M,Explorer of the Wastes,-,-,Complete 4 explorer deeds in the Wastes,,,
Gondor,The Wastes,Host of the West,M,Slayer of the Wastes,-,-,Complete 5 slayer deeds in the Wastes,Vanquisher of the Wastes,,
Gondor,The Wastes,Host of the West,M,Beneath the Hills,5,Tolerance,Complete 6 quests in Fellowship resource instances,Battle-tested,,
Gondor,The Wastes,Host of the West,M,Enemies Beneath the Hills,-,-,Complete 3 slayer deeds within resource instances,Vanquisher of the Depths,,
Gondor,The Wastes,Host of the West,M,Threats of the Wastes,-,-,Complete 3 deeds in the Wastes,Hero/Heroine of the Host of the West,,
Gondor,The Wastes,Host of the West,E,Gathering of Evil,5,Honour,Find 8 camps of the enemy within the Wastes,Rabble-rouser,,
Gondor,The Wastes,Host of the West,E,Forgotten Caches,5,Fidelity,Find 8 caches within the Wastes,Seeker of the Lost,,
Gondor,The Wastes,Host of the West,E,Relics of the Last Alliance,5,Charity,Find 8 relics within the Wastes,Relic-seeker of the Wastes,,
Gondor,The Wastes,Host of the West,E,Ruins of Gondor,5,Wisdom,Find 9 ruins within the Wastes,Rubble-houser,,
Gondor,The Wastes,Host of the West,L,Quests of Dagorlad,5,Empathy,Complete quests within Dagorlad (22),Hero/Heroine of Dagorlad,,
Gondor,The Wastes,Host of the West,L,Quests of the Noman-lands,5,Idealism,Complete quests within Noman-lands (14),Hero/Heroine of the Noman-lands,,
Gondor,The Wastes,Host of the West,L,Quests of the Slag-hills,5,Confidence,Complete quests within Slag-hills (30),Hero/Heroine of the Slag-hills,,
Gondor,The Wastes,Host of the West,L,The Road to Mordor,-,-,Gain top standing with 4 Hosts of the West factions,Battle-ready,,
Gondor,The Wastes,Host of the West,L,The Wastes Roving Enemies,5,Determination,Complete 5 Roving Threats quests,Roving Defender of the Wastes,,
Gondor,The Wastes,Host of the West,S,Foe-slayer of Dum Boha,5,-,Defeat Foes in Dum Boha (80),,,
Gondor,The Wastes,Host of the West,S,Foe-slayer of Dum Boha (advanced),5,Valour,Defeat Foes in Dum Boha (160),,,
Gondor,The Wastes,Host of the West,S,Foe-slayer of Fushaum Gund,5,-,Defeat Foes in Fushaum Gund (50),,,
Gondor,The Wastes,Host of the West,S,Foe-slayer of Fushaum Gund (advanced),5,Fortitude,Defeat Foes in Fushaum Gund (100),,,
Gondor,The Wastes,Host of the West,S,Foe-slayer of Lang Rhuven,5,-,Defeat Foes in Lang Rhuven (200),,,
Gondor,The Wastes,Host of the West,S,Foe-slayer of Lang Rhuven (advanced),5,Justice,Defeat Foes in Lang Rhuven (400),,,
Gondor,The Wastes,Host of the West,S,Foe-slayer of Ondonher's Folly,5,-,Defeat Foes in Ondoher's Folly (50),,,
Gondor,The Wastes,Host of the West,S,Foe-slayer of Ondonher's Folly (advanced),5,Discipline,Defeat Foes in Ondoher's Folly (100),,,
Gondor,The Wastes,Host of the West,S,Foe-slayer of Skoironk,5,-,Defeat Foes in Skoironk (80),,,
Gondor,The Wastes,Host of the West,S,Foe-slayer of Skoironk (advanced),5,Zeal,Defeat Foes in Skoironk (160),,,
Gondor,The Wastes,Host of the West,S,Foe-slayer of the Towers of the Teeth,5,-,Defeat Foes in the Towers of the Teeth (100),,,
Gondor,The Wastes,Host of the West,S,Foe-slayer of the Towers of the Teeth (advanced),5,Innocence,Defeat Foes in the Towers of the Teeth (200),,,
Gondor,The Wastes,Host of the West,S,Leaders Beneath the Hills,5,-,Defeat leaders in Skoironk and Tower of the Teeth (12),,,
Gondor,The Wastes,Host of the West,S,Leaders Beneath the Hills (advanced),5,Patience,Defeat leaders in Skoironk and Tower of the Teeth (24),,,
Gondor,The Wastes,Host of the West,S,Skoironk: Enemies Beneath,5,-,Defeat enemies in Skoironk resource instance (120),,,
Gondor,The Wastes,Host of the West,S,Skoironk: Enemies Beneath (advanced),5,Loyalty,Defeat enemies in Skoironk resource instance (240),,,
Gondor,The Wastes,Host of the West,S,Towers of the Teeth: Enemies Beneath,5,-,Defeat enemie in Towers of the Teeth resource instance (120),,,
Gondor,The Wastes,Host of the West,S,Towers of the Teeth: Enemies Beneath (advanced),5,Honesty,Defeat enemie in Towers of the Teeth resource instance (240),,,
Gondor,The Wastes,Host of the West,Q,Skoironk: Driver of Fear,,,Slag-hills Camp - Candur,,105,Fellow
Gondor,The Wastes,Host of the West,Q,Skoironk: Vile Tunnels,,,Slag-hills Camp - Candur,,105,Fellow
Gondor,The Wastes,Host of the West,Q,Skoironk: Complex Past,,,Slag-hills Camp - Candur,,105,Fellow
Gondor,The Wastes,Host of the West,Q,Tower of the Teeth: Gaurdian of the Teeth,,,Slag-hills Camp - Candur,,105,Fellow
Gondor,The Wastes,Host of the West,Q,Tower of the Teeth: Foundation of Shadow,,,Slag-hills Camp - Candur,,105,Fellow
Gondor,The Wastes,Host of the West,Q,Tower of the Teeth: A Brush with Darkness,,,Slag-hills Camp - Candur,,105,Fellow
Gondor,The Wastes,Host of the West,Q,Roving Threats: Tumoz the Fume,,,The Wastes - Landscape,,105,Fellow
Gondor,The Wastes,Host of the West,Q,Roving Threats: Marzgurud,,,The Wastes - Landscape,,105,Fellow
Gondor,The Wastes,Host of the West,Q,Roving Threats: Ephalzor,,,The Wastes - Landscape,,105,Fellow
Gondor,The Wastes,Host of the West,Q,Roving Threats: Dorthanir,,,The Wastes - Landscape,,105,Fellow
Gondor,The Wastes,Host of the West,Q,Roving Threats: Gaergarch the Thirsty,,,The Wastes - Landscape,,105,Fellow
